"MSN","StateCode","Year","Data","Description","Renewable"
"RFTCB","TX",1997,138890.9142,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",1998,160362.9926,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",1999,113891.8807,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2000,137116.4436,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2001,108370.6243,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2002,106836.2383,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2003,116652.1149,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2004,135470.9003,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2005,163627.5766,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2006,175774.8492,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2007,205401.774,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2008,185889.8685,"Residual fuel oil total consumption.","FALSE"
"RFTCB","TX",2009,152574.9646,"Residual fuel oil total consumption.","FALSE"
"RFTXB","AZ",1960,526.55096,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1961,435.37752,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1962,339.68749,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1963,189.84929,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1964,652.01516,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1965,234.95808,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1966,339.67529,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1967,468.54314,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1968,444.53994,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1969,746.12827,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1970,541.82573,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1971,795.69712,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1972,1263.38591,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1973,2403.14388,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1974,2647.0461,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1975,1167.56053,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1976,2964.50905,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1977,5060.91618,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1978,3322.224,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1979,1224.97014,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1980,966.25815,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1981,354.82068,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1982,1090.66216,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1983,36.40751,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1984,91.94492,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1985,193.54077,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1986,239.91833,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1987,109.94404,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1988,202.40248,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1989,36.13082,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1990,113.79816,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1991,1171.18542,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1992,584.84679,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1993,1094.04538,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1994,279.8592,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1995,433.10904,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1996,530.21754,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1997,88.48569,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1998,122.75185,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",1999,172.00459,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2000,144.95351,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2001,171.61215,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2002,183.18721,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2003,0,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2004,205.8775,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2005,130.76231,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2006,108.33532,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2007,135.92871,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2008,0,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","AZ",2009,0,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1960,356121.808,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1961,377299.4442,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1962,322766.0148,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1963,302385.6383,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1964,328559.2173,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1965,334188.7245,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1966,361277.3175,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1967,340338.0149,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1968,345737.7637,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1969,320172.6419,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1970,306396.133,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1971,290358.8635,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1972,228019.3781,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1973,230177.4893,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1974,214614.8311,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1975,205839.0823,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1976,259500.2005,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1977,298058.706,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1978,359339.6962,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1979,370314.0691,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1980,540922.5974,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1981,538729.7941,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1982,413875.987,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1983,361914.2525,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1984,453071.1457,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1985,390468.7896,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1986,331422.4287,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1987,398059.9933,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1988,354915.5132,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1989,327874.4735,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1990,357892.6317,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1991,279001.1918,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1992,212708.6536,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1993,213378.3527,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1994,245680.4272,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1995,286145.4546,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1996,247074.4163,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1997,134387.642,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1998,108033.6913,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",1999,149581.9386,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2000,211547.9354,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2001,157034.3641,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2002,193185.8707,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2003,147183.013,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2004,174688.2257,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2005,213353.0202,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2006,237116.4254,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2007,249357.1968,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2008,260814.4878,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","CA",2009,242656.4122,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1960,526.55097,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1961,1370.15866,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1962,1358.74996,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1963,999.87297,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1964,708.43953,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1965,4131.34645,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1966,2201.35709,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1967,325.37714,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1968,406.43651,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1969,398.79271,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1970,844.24005,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1971,513.35297,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1972,1400.30458,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1973,5187.04559,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1974,8293.66555,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1975,8435.77746,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1976,9285.9774,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1977,8198.31074,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1978,5707.4104,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1979,1542.09441,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1980,5395.987,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1981,5035.96326,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1982,3926.38371,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1983,20681.25965,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1984,13823.47505,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1985,4930.2036,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1986,1393.06485,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1987,357.60594,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1988,491.60964,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1989,921.13578,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1990,725.46315,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1991,740.69888,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1992,794.88672,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1993,1131.5254,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1994,1105.57436,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1995,1123.08554,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1996,1222.75033,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1997,992.73566,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1998,853.77253,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",1999,887.36422,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2000,852.56567,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2001,541.87402,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2002,825.90842,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2003,986.92974,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2004,659.75401,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2005,543.8614,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2006,867.74626,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2007,993.93251,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2008,1480.83042,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","NM",2009,62.73489,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1960,141719.2574,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1961,136919.8292,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1962,117148.1484,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1963,110599.8744,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1964,109563.6248,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1965,89832.31007,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1966,87120.17616,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1967,88411.48535,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1968,87307.64444,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1969,90461.61959,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1970,88279.78729,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1971,74397.68093,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1972,82431.26435,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1973,147933.7915,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1974,193976.5298,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1975,231342.0269,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1976,255080.6065,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1977,307445.9896,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1978,340263.8837,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1979,425282.2723,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1980,404943.7255,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1981,419478.9314,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1982,371273.5118,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1983,258578.5627,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1984,220460.0509,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1985,174974.1338,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1986,172694.8988,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1987,134551.6356,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1988,148361.7264,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1989,167440.8592,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1990,171065.3204,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1991,178111.9856,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1992,191236.506,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1993,139810.8801,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1994,133787.8798,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1995,141349.49,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1996,125473.3071,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1997,138740.4663,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1998,160291.0065,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",1999,113829.8217,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2000,134593.1876,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2001,104493.6577,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2002,106295.4746,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2003,113521.0631,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2004,134276.5214,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2005,163443.7259,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2006,175428.9573,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2007,205114.6908,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2008,185849.5499,"Residual fuel oil total end-use consumption.","FALSE"
"RFTXB","TX",2009,152574.9646,"Residual fuel oil total end-use consumption.","FALSE"
"ROPRB","AZ",1960,36181.45337,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1961,35082.71035,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1962,34533.37394,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1963,34861.20332,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1964,34270.82091,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1965,50095.02821,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1966,58059.82217,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1967,56422.66903,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1968,63456.3526,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1969,67840.06237,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1970,68919.16257,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1971,74136.25194,"Renewable energy production, other than fuel ethanol.","TRUE"
"ROPRB","AZ",1972,75188.74432,"Renewable energy production, other than fuel ethanol.","TRUE"
